,Non-standard,Watson-Crick,Paired with N,Wobble
29471,0,19,0,1
29472,0,19,0,2
29473,0,19,0,2
29474,0,19,0,2
29475,0,20,0,1
29476,0,20,0,1
29477,0,19,0,2
29478,0,19,0,3
29479,0,18,0,3
29480,0,19,0,1
29481,0,18,0,2
29482,0,19,0,2
29483,0,19,0,2
29484,0,19,0,3
29485,0,19,0,3
29486,0,19,0,2
29487,0,20,0,1
29488,0,20,0,1
29489,0,20,0,1
29490,0,20,0,1
29491,0,19,0,2
29492,0,19,0,3
29493,0,19,0,2
29494,0,19,0,2
29495,0,19,0,2
29496,0,19,0,1
29497,0,19,0,2
29498,0,20,0,1
29499,0,19,0,2
29500,0,20,0,1
29501,0,18,0,3
29502,0,17,0,4
29503,0,20,0,1
29504,0,18,0,2
29505,0,18,0,2
29506,0,19,0,2
29507,0,19,0,3
29508,0,19,0,3
29509,0,19,0,2
29510,0,19,0,2
29511,0,20,0,1
29512,0,20,0,1
29513,0,19,0,3
29514,0,18,0,4
29515,0,18,0,4
29516,0,20,0,2
29517,0,21,0,1
29518,0,20,0,1
29519,0,20,0,1
29520,0,20,0,1
29521,0,20,0,1
29522,0,20,0,1
29523,0,20,0,1
29524,0,19,0,2
29525,0,19,0,2
29526,0,18,0,2
29527,0,20,0,1
29528,0,20,0,1
29529,0,17,0,3
29530,0,20,0,1
29531,0,19,0,2
29532,0,20,0,1
29533,0,19,0,2
29534,0,18,0,4
29535,0,15,0,3
29536,0,19,0,2
29537,0,18,0,4
29538,0,16,0,2
29539,0,19,0,2
29540,0,19,0,2
29541,0,19,0,1
29542,0,19,0,2
29543,0,18,0,4
29544,0,18,0,4
29545,0,20,0,1
29546,0,20,0,2
29547,0,20,0,1
29548,0,20,0,1
29549,0,20,0,1
29550,0,21,0,1
29551,0,21,0,1
29552,0,18,0,4
29553,0,19,0,3
29554,0,21,0,1
29555,0,18,0,3
29556,0,19,0,3
29557,0,18,0,3
29558,0,20,0,1
29559,0,20,0,2
29560,0,19,0,2
29561,0,21,0,1
29562,0,20,0,1
29563,0,20,0,1
29564,0,20,0,1
29565,0,19,0,2
29566,0,20,0,1
29567,0,18,0,4
29568,0,19,0,2
29569,0,19,0,1
29570,0,18,0,4
29571,0,18,0,4
29572,0,19,0,2
29573,0,21,0,1
29574,0,19,0,2
29575,0,20,0,1
29576,0,20,0,1
29577,0,20,0,1
29578,0,20,0,1
29579,0,20,0,1
29580,0,19,0,2
29581,0,20,0,1
29582,0,20,0,1
29583,0,20,0,1
29584,0,20,0,1
29585,0,19,0,3
29586,0,20,0,1
29587,0,19,0,1
29588,0,19,0,2
29589,0,18,0,2
29590,0,20,0,1
29591,0,20,0,1
29592,0,18,0,4
29593,0,18,0,3
29594,0,19,0,2
29595,0,19,0,2
29596,0,19,0,2
29597,0,19,0,2
29598,0,19,0,2
29599,0,20,0,1
29600,0,19,0,2
29601,0,20,0,1
29602,0,20,0,1
29603,0,18,0,1
29604,0,19,0,1
29605,0,20,0,1
29606,0,20,0,1
29607,0,20,0,1
29608,0,20,0,1
29609,0,19,0,2
29610,0,20,0,1
29611,0,19,0,1
29612,0,18,0,3
29613,0,19,0,2
29614,0,20,0,2
29615,0,20,0,2
29616,0,19,0,2
29617,0,19,0,2
29618,0,19,0,2
29619,0,21,0,1
29620,0,20,0,2
29621,0,20,0,1
29622,0,20,0,1
29623,0,20,0,1
29624,0,19,0,2
29625,0,18,0,3
29626,0,19,0,2
29627,0,19,0,2
29628,0,18,0,3
29629,0,14,0,7
29630,0,16,0,3
29631,0,17,0,3
29632,0,19,0,1
29633,0,18,0,3
29634,0,19,0,2
29635,0,19,0,2
29636,0,19,0,2
29637,0,17,0,4
29638,0,18,0,3
29639,0,18,0,3
29640,0,18,0,3
29641,0,19,0,2
29642,0,15,0,4
29643,0,17,0,1
29644,0,18,0,3
29645,0,19,0,2
29646,0,19,0,2
29647,0,19,0,2
29648,0,19,0,2
29649,0,18,0,3
29650,0,19,0,2
29651,0,13,0,4
29652,0,14,0,6
29653,0,16,0,2
29654,0,18,0,3
29655,0,12,0,4
29656,0,15,0,4
29657,0,15,0,5
29658,0,14,0,6
29659,0,14,0,6
29660,0,16,0,4
29661,0,18,0,3
29662,0,18,0,3
29663,0,19,0,2
29664,0,19,0,2
29665,0,18,0,3
29666,0,18,0,3
29667,0,18,0,3
29668,0,18,0,3
29669,0,20,0,1
29670,0,19,0,1
29671,0,20,0,1
29672,0,20,0,1
29673,0,21,0,0
29674,0,21,0,0
29675,0,21,0,0
29676,0,20,0,1
29677,0,20,0,1
29678,0,20,0,1
29679,0,20,0,1
29680,0,21,0,0
29681,0,18,0,3
29682,0,20,0,1
29683,0,20,0,1
29684,0,20,0,1
29685,0,20,0,1
29686,0,20,0,1
29687,0,20,0,1
29688,0,20,0,1
29689,0,20,0,1
29690,0,19,0,1
29691,0,19,0,1
29692,0,20,0,1
29693,0,20,0,1
29694,0,20,0,1
29695,0,20,0,1
29696,0,20,0,1
29697,0,20,0,1
29698,0,20,0,1
29699,0,20,0,1
29700,0,19,0,1
29701,0,21,0,0
29702,0,20,0,1
29703,0,20,0,1
29704,0,20,0,1
29705,0,20,0,1
29706,0,20,0,1
29707,0,20,0,0
29708,0,18,0,3
29709,0,18,0,2
29710,0,18,0,2
29711,0,20,0,0
29712,0,21,0,0
29713,0,20,0,1
29714,0,20,0,1
29715,0,20,0,1
29716,0,20,0,1
29717,0,15,0,1
29718,0,19,0,1
29719,0,18,0,2
29720,0,20,0,1
29721,0,19,0,1
29722,0,20,0,1
29723,0,20,0,1
29724,0,20,0,1
29725,0,21,0,1
29726,0,20,0,2
29727,0,20,0,1
29728,0,20,0,1
29729,0,21,0,1
29730,0,21,0,1
29731,0,22,0,0
29732,0,21,0,0
29733,0,21,0,0
29734,0,21,0,0
29735,0,21,0,1
29736,0,20,0,1
29737,0,20,0,1
29738,0,17,0,2
29739,0,15,0,4
29740,0,18,0,2
29741,0,17,0,1
29742,0,19,0,1
29743,0,19,0,2
29744,0,20,0,1
29745,0,20,0,1
29746,0,18,0,0
29747,0,20,0,0
29748,0,17,0,1
29749,0,19,0,1
29750,0,20,0,1
29751,0,20,0,1
29752,0,20,0,1
29753,0,20,0,1
29754,0,20,0,1
29755,0,20,0,1
29756,0,20,0,1
29757,0,20,0,1
29758,0,20,0,0
29759,0,21,0,0
29760,0,17,0,5
29761,0,17,0,5
29762,0,20,0,1
29763,0,20,0,1
29764,0,20,0,2
29765,0,20,0,1
29766,0,21,0,0
29767,0,19,0,1
29768,0,20,0,1
29769,0,18,0,2
29770,0,18,0,2
29771,0,20,0,1
29772,0,21,0,1
29773,0,21,0,0
29774,0,21,0,0
29775,0,20,0,1
29776,0,20,0,1
29777,0,20,0,1
29778,0,20,0,1
29779,0,21,0,1
29780,0,20,0,1
29781,0,20,0,1
29782,0,18,0,3
29783,0,18,0,3
29784,0,21,0,0
29785,0,20,0,1
29786,0,20,0,1
29787,0,18,0,2
29788,0,18,0,2
29789,0,20,0,1
29790,0,20,0,1
29791,0,19,0,2
29792,0,20,0,0
29793,0,19,0,1
29794,0,19,0,2
29795,0,19,0,1
29796,0,20,0,1
29797,0,20,0,1
29798,0,20,0,1
29799,0,20,0,1
29800,0,20,0,1
29801,0,20,0,1
29802,0,21,0,0
29803,0,18,0,2
29804,0,21,0,0
29805,0,20,0,1
29806,0,20,0,1
29807,0,20,0,1
29808,0,20,0,1
29809,0,21,0,0
29810,0,20,0,1
29811,0,21,0,0
29812,0,19,0,2
29813,0,20,0,0
29814,0,20,0,1
29815,0,20,0,1
29816,0,19,0,1
29817,0,20,0,1
29818,0,20,0,1
29819,0,18,0,3
29820,0,20,0,1
29821,0,19,0,1
29822,0,21,0,0
29823,0,19,0,2
29824,0,20,0,1
29825,0,20,0,1
29826,0,20,0,1
29827,0,20,0,1
29828,0,19,0,1
29829,0,20,0,1
29830,0,19,0,1
29831,0,19,0,1
29832,0,20,0,1
29833,0,19,0,1
29834,0,19,0,1
29835,0,20,0,1
29836,0,20,0,0
29837,0,21,0,0
29838,0,20,0,1
29839,0,20,0,1
29840,0,20,0,1
29841,0,20,0,1
29842,0,20,0,1
29843,0,20,0,1
29844,0,20,0,1
29845,0,20,0,1
29846,0,20,0,1
29847,0,20,0,1
29848,0,20,0,1
29849,0,19,0,1
29850,0,19,0,0
29851,0,20,0,1
29852,0,20,0,0
29853,0,20,0,0
29854,0,19,0,1
29855,0,20,0,1
29856,0,17,0,3
29857,0,20,0,1
29858,0,20,0,1
29859,0,20,0,0
29860,0,20,0,1
29861,0,20,0,1
29862,0,17,0,2
29863,0,20,0,1
29864,0,20,0,1
29865,0,20,0,1
29866,0,20,0,1
29867,0,20,0,1
29868,0,17,0,3
29869,0,17,0,1
29870,0,18,0,2
29871,0,20,0,1
29872,0,19,0,2
29873,0,20,0,1
29874,0,20,0,1
29875,0,20,0,1
29876,0,20,0,1
29877,0,15,0,4
29878,0,15,0,4
29879,0,18,0,2
29880,0,19,0,2
29881,0,19,0,2
29882,0,20,0,1
29883,0,20,0,1
29884,0,20,0,1
29885,0,20,0,1
29886,0,20,0,1
29887,0,20,0,1
29888,0,19,0,1
29889,0,20,0,1
29890,0,20,0,1
29891,0,20,0,1
29892,0,20,0,1
29893,0,20,0,1
29894,0,20,0,1
29895,0,20,0,1
29896,0,20,0,0
29897,0,20,0,1
29898,0,20,0,1
29899,0,20,0,1
29900,0,20,0,1
29901,0,19,0,1
29902,0,20,0,1
29903,0,19,0,1
29904,0,21,0,0
29905,0,20,0,0
29906,0,19,0,2
29907,0,20,0,1
29908,0,20,0,1
29909,0,20,0,1
29910,0,20,0,1
29911,0,20,0,1
29912,0,21,0,0
29913,0,19,0,1
29914,0,20,0,1
29915,0,20,0,1
29916,0,20,0,1
29917,0,20,0,1
29918,0,20,0,1
29919,0,20,0,0
29920,0,20,0,1
29921,0,20,0,1
29922,0,20,0,0
29923,0,20,0,1
29924,0,20,0,1
29925,0,20,0,0
29926,0,20,0,1
29927,0,20,0,1
29928,0,19,0,1
29929,0,20,0,1
29930,0,20,0,1
29931,0,20,0,1
29932,0,20,0,0
29933,0,19,0,2
29934,0,19,0,1
29935,0,20,0,1
29936,0,19,0,2
29937,0,21,0,0
29938,0,20,0,1
29939,0,20,0,0
29940,0,20,0,1
29941,0,20,0,1
29942,0,19,0,1
29943,0,20,0,1
29944,0,20,0,2
29945,0,20,0,1
29946,0,19,0,3
29947,0,20,0,1
29948,0,20,0,0
29949,0,20,0,1
29950,0,19,0,1
29951,0,19,0,1
29952,0,20,0,1
29953,0,21,0,0
29954,0,21,0,0
29955,0,20,0,1
29956,0,21,0,0
29957,0,19,0,2
29958,0,19,0,2
29959,0,19,0,2
29960,0,20,0,1
29961,0,15,0,2
29962,0,20,0,1
29963,0,20,0,1
29964,0,19,0,1
29965,0,20,0,1
29966,0,20,0,1
29967,0,19,0,2
29968,0,20,0,1
29969,0,19,0,2
29970,0,19,0,2
29971,0,19,0,2
29972,0,20,0,1
29973,0,19,0,2
29974,0,19,0,2
29975,0,20,0,1
29976,0,19,0,2
29977,0,19,0,2
29978,0,20,0,1
29979,0,19,0,1
29980,0,19,0,2
29981,0,20,0,1
29982,0,20,0,1
29983,0,20,0,1
29984,0,19,0,2
29985,0,20,0,2
29986,0,19,0,2
29987,0,19,0,1
29988,0,19,0,2
29989,0,20,0,0
29990,0,19,0,1
29991,0,19,0,2
29992,0,20,0,0
29993,0,20,0,1
29994,0,19,0,1
29995,0,20,0,1
29996,0,20,0,1
29997,0,20,0,0
29998,0,20,0,1
29999,0,20,0,1
30000,0,20,0,0
30001,0,20,0,1
30002,0,20,0,1
30003,0,19,0,1
30004,0,18,0,2
30005,0,20,0,1
30006,0,21,0,0
30007,0,20,0,1
30008,0,19,0,2
30009,0,19,0,1
30010,0,19,0,0
30011,0,19,0,2
30012,0,19,0,2
30013,0,20,0,1
30014,0,20,0,1
30015,0,20,0,0
30016,0,19,0,1
30017,0,20,0,0
30018,0,20,0,1
30019,0,20,0,2
30020,0,20,0,1
30021,0,20,0,2
30022,0,20,0,2
30023,0,22,0,0
30024,0,21,0,1
30025,0,21,0,1
30026,0,21,0,0
30027,0,19,0,2
30028,0,20,0,0
30029,0,20,0,1
30030,0,21,0,0
30031,0,20,0,0
30032,0,19,0,1
30033,0,19,0,1
30034,0,18,0,4
30035,0,18,0,4
30036,0,18,0,4
30037,0,21,0,1
30038,0,20,0,1
30039,0,21,0,1
30040,0,21,0,1
30041,0,20,0,1
30042,0,21,0,1
30043,0,21,0,1
30044,0,20,0,1
30045,0,21,0,1
30046,0,20,0,2
30047,0,20,0,1
30048,0,20,0,2
30049,0,19,0,1
30050,0,20,0,2
30051,0,20,0,2
30052,0,21,0,0
30053,0,20,0,2
30054,0,20,0,2
30055,0,18,0,2
30056,0,15,0,6
30057,0,17,0,3
30058,0,17,0,4
30059,0,19,0,2
30060,0,20,0,1
30061,0,20,0,2
30062,0,17,0,3
30063,0,16,0,3
30064,0,19,0,2
30065,0,19,0,3
30066,0,20,0,2
30067,0,20,0,2
30068,0,19,0,2
30069,0,18,0,3
30070,0,18,0,3
30071,0,20,0,1
30072,0,16,0,2
30073,0,19,0,1
30074,0,19,0,1
30075,0,17,0,3
30076,0,18,0,2
30077,0,19,0,1
30078,0,18,0,2
30079,0,20,0,1
30080,0,23,0,2
30081,0,17,0,4
30082,0,18,0,2
30083,0,17,0,3
30084,0,19,0,2
30085,0,19,0,3
30086,0,16,0,3
30087,0,19,0,3
30088,0,18,0,3
30089,0,19,0,3
30090,0,18,0,4
30091,0,19,0,3
30092,0,19,0,3
30093,0,19,0,2
30094,0,20,0,2
30095,0,21,0,1
30096,0,18,0,3
30097,0,19,0,3
30098,0,20,0,2
30099,0,18,0,4
30100,0,18,0,4
30101,0,19,0,3
30102,0,20,0,1
30103,0,19,0,2
30104,0,20,0,1
30105,0,20,0,1
30106,0,20,0,1
30107,0,20,0,1
30108,0,20,0,1
30109,0,20,0,1
30110,0,20,0,1
30111,0,19,0,2
30112,0,19,0,2
30113,0,20,0,1
30114,0,19,0,2
30115,0,19,0,0
30116,0,20,0,1
30117,0,19,0,1
30118,0,19,0,2
30119,0,20,0,1
30120,0,20,0,1
30121,0,19,0,1
30122,0,20,0,1
30123,0,19,0,2
30124,0,20,0,1
30125,0,20,0,1
30126,0,20,0,1
30127,0,20,0,1
30128,0,20,0,1
30129,0,19,0,2
30130,0,20,0,1
30131,0,21,0,0
30132,0,20,0,1
30133,0,20,0,1
30134,0,20,0,2
30135,0,19,0,2
30136,0,20,0,2
30137,0,20,0,1
30138,0,20,0,1
30139,0,20,0,1
30140,0,20,0,1
30141,0,20,0,1
30142,0,20,0,1
30143,0,20,0,1
30144,0,20,0,1
30145,0,20,0,1
30146,0,19,0,2
30147,0,19,0,2
30148,0,18,0,3
30149,0,20,0,0
30150,0,20,0,1
30151,0,20,0,1
30152,0,20,0,2
30153,0,20,0,2
30154,0,20,0,1
30155,0,20,0,1
30156,0,20,0,1
30157,0,20,0,1
30158,0,19,0,2
30159,0,19,0,2
30160,0,20,0,0
30161,0,20,0,1
30162,0,19,0,1
30163,0,20,0,1
30164,0,20,0,1
30165,0,19,0,1
30166,0,20,0,1
30167,0,20,0,1
30168,0,19,0,2
30169,0,20,0,1
30170,0,20,0,1
30171,0,20,0,1
30172,0,21,0,0
30173,0,19,0,0
30174,0,20,0,0
30175,0,20,0,1
30176,0,20,0,1
30177,0,20,0,0
30178,0,20,0,1
30179,0,20,0,1
30180,0,19,0,2
30181,0,20,0,1
30182,0,13,0,3
30183,0,20,0,1
30184,0,20,0,1
30185,0,20,0,1
30186,0,20,0,1
30187,0,20,0,1
30188,0,19,0,2
30189,0,20,0,1
30190,0,19,0,1
30191,0,19,0,2
30192,0,19,0,2
30193,0,20,0,1
30194,0,20,0,1
30195,0,20,0,1
30196,0,19,0,2
30197,0,19,0,2
30198,0,20,0,1
30199,0,20,0,1
30200,0,20,0,1
30201,0,20,0,1
30202,0,20,0,1
30203,0,20,0,1
30204,0,20,0,1
30205,0,20,0,1
30206,0,19,0,2
30207,0,20,0,1
30208,0,20,0,1
30209,0,20,0,1
30210,0,20,0,1
30211,0,20,0,1
30212,0,19,0,2
30213,0,19,0,2
30214,0,20,0,1
30215,0,20,0,1
30216,0,20,0,1
30217,0,19,0,2
30218,0,20,0,1
30219,0,20,0,1
30220,0,20,0,1
30221,0,20,0,1
30222,0,19,0,2
30223,0,19,0,2
30224,0,20,0,1
30225,0,20,0,1
30226,0,20,0,0
30227,0,19,0,2
30228,0,20,0,1
30229,0,20,0,1
30230,0,20,0,0
30231,0,20,0,1
30232,0,19,0,2
30233,0,20,0,1
30234,0,20,0,1
30235,0,20,0,1
30236,0,20,0,1
30237,0,20,0,0
30238,0,18,0,2
30239,0,21,0,1
30240,0,19,0,1
30241,0,19,0,0
30242,0,20,0,1
30243,0,19,0,2
30244,0,19,0,1
30245,0,20,0,1
30246,0,20,0,1
30247,0,17,0,4
30248,0,19,0,2
30249,0,20,0,1
30250,0,20,0,1
30251,0,21,0,0
30252,0,19,0,2
30253,0,20,0,1
30254,0,19,0,2
30255,0,20,0,1
30256,0,20,0,0
30257,0,19,0,2
30258,0,20,0,1
30259,0,19,0,2
30260,0,20,0,1
30261,0,20,0,1
30262,0,20,0,1
30263,0,19,0,1
30264,0,16,0,4
30265,0,20,0,1
30266,0,20,0,1
30267,0,20,0,1
30268,0,20,0,1
30269,0,20,0,1
30270,0,20,0,1
30271,0,20,0,1
30272,0,20,0,1
30273,0,20,0,0
30274,0,19,0,2
30275,0,19,0,1
30276,0,20,0,1
30277,0,19,0,2
30278,0,20,0,1
30279,0,19,0,2
30280,0,20,0,1
30281,0,19,0,2
30282,0,20,0,1
30283,0,19,0,2
30284,0,20,0,1
30285,0,19,0,1
30286,0,19,0,2
30287,0,20,0,1
30288,0,20,0,1
30289,0,19,0,2
30290,0,18,0,2
30291,0,19,0,2
30292,0,20,0,1
30293,0,20,0,1
30294,0,20,0,1
30295,0,20,0,1
30296,0,20,0,1
30297,0,20,0,1
30298,0,20,0,1
30299,0,20,0,0
30300,0,20,0,1
30301,0,19,0,1
30302,0,19,0,2
30303,0,20,0,1
30304,0,20,0,1
30305,0,20,0,1
30306,0,20,0,1
30307,0,20,0,1
30308,0,20,0,0
30309,0,20,0,1
30310,0,20,0,0
30311,0,20,0,1
30312,0,20,0,1
30313,0,21,0,1
30314,0,18,0,3
30315,0,17,0,3
30316,0,19,0,2
30317,0,20,0,1
30318,0,19,0,2
30319,0,20,0,1
30320,0,20,0,1
30321,0,20,0,1
30322,0,20,0,1
30323,0,19,0,2
30324,0,20,0,1
30325,0,19,0,2
30326,0,19,0,2
30327,0,20,0,1
30328,0,20,0,1
30329,0,19,0,2
30330,0,20,0,1
30331,0,19,0,1
30332,0,19,0,1
30333,0,20,0,1
30334,0,20,0,1
30335,0,19,0,1
30336,0,20,0,1
30337,0,20,0,1
30338,0,20,0,1
30339,0,20,0,1
30340,0,19,0,2
30341,0,17,0,1
30342,0,19,0,2
30343,0,19,0,2
30344,0,20,0,1
30345,0,20,0,1
30346,0,19,0,2
30347,0,20,0,1
30348,0,18,0,3
30349,0,19,0,2
30350,0,20,0,0
30351,0,19,0,2
30352,0,18,0,2
30353,0,20,0,1
30354,0,19,0,3
30355,0,20,0,2
30356,0,17,0,4
30357,0,17,0,4
30358,0,17,0,4
30359,0,18,0,3
30360,0,17,0,3
30361,0,18,0,3
30362,0,18,0,3
30363,0,18,0,3
30364,0,16,0,3
30365,0,20,0,1
30366,0,19,0,2
30367,0,20,0,2
30368,0,17,0,2
30369,0,20,0,2
30370,0,19,0,2
30371,0,21,0,1
30372,0,20,0,2
30373,0,17,0,3
30374,0,18,0,3
30375,0,18,0,3
30376,0,17,0,3
30377,0,19,0,2
30378,0,19,0,2
30379,0,19,0,3
30380,0,20,0,1
30381,0,20,0,2
30382,0,17,0,3
30383,0,17,0,3
30384,0,19,0,2
30385,0,19,0,3
30386,0,20,0,2
30387,0,20,0,2
30388,0,20,0,2
30389,0,18,0,3
30390,0,17,0,3
30391,0,17,0,4
30392,0,18,0,3
30393,0,18,0,3
30394,0,21,0,1
30395,0,21,0,1
30396,0,21,0,1
30397,0,20,0,1
30398,0,19,0,2
30399,0,19,0,2
30400,0,21,0,2
30401,0,20,0,2
30402,0,21,0,1
30403,0,21,0,1
30404,0,21,0,1
30405,0,20,0,1
30406,0,19,0,2
30407,0,20,0,2
30408,0,19,0,3
30409,0,21,0,1
30410,0,21,0,1
30411,0,21,0,1
30412,0,21,0,1
30413,0,19,0,2
30414,0,19,0,2
30415,0,21,0,1
30416,0,19,0,3
30417,0,20,0,1
30418,0,19,0,2
30419,0,21,0,1
30420,0,19,0,2
30421,0,19,0,2
30422,0,21,0,1
30423,0,19,0,4
30424,0,20,0,2
30425,0,19,0,2
30426,0,22,0,1
30427,0,21,0,2
30428,0,21,0,1
30429,0,20,0,1
30430,0,20,0,1
30431,0,20,0,1
30432,0,20,0,1
30433,0,19,0,3
30434,0,21,0,1
30435,0,19,0,2
30436,0,19,0,2
30437,0,20,0,2
30438,0,19,0,3
30439,0,20,0,1
30440,0,21,0,1
30441,0,21,0,1
30442,0,21,0,1
30443,0,20,0,2
30444,0,18,0,3
30445,0,19,0,2
30446,0,20,0,2
30447,0,21,0,1
30448,0,20,0,1
30449,0,21,0,0
30450,0,21,0,1
30451,0,19,0,3
30452,0,17,0,3
30453,0,18,0,3
30454,0,18,0,2
30455,0,20,0,4
30456,0,21,0,1
30457,0,21,0,1
30458,0,22,0,1
30459,0,21,0,0
30460,0,19,0,3
30461,0,19,0,3
30462,0,13,0,4
30463,0,19,0,1
30464,0,20,0,1
30465,0,19,0,3
30466,0,20,0,2
30467,0,20,0,2
30468,0,20,0,2
30469,0,17,0,1
30470,0,20,0,1
30471,0,20,0,1
30472,0,20,0,1
30473,0,21,0,2
30474,0,19,0,2
30475,0,20,0,1
30476,0,19,0,1
30477,0,20,0,1
30478,0,20,0,3
30479,0,18,0,3
30480,0,21,0,1
30481,0,21,0,1
30482,0,20,0,2
30483,0,19,0,2
30484,0,20,0,1
30485,0,19,0,2
30486,0,19,0,2
30487,0,20,0,1
30488,0,21,0,0
30489,0,22,0,0
30490,0,20,0,2
30491,0,20,0,2
30492,0,20,0,1
30493,0,21,0,1
30494,0,21,0,1
30495,0,21,0,1
30496,0,20,0,1
30497,0,20,0,2
30498,0,21,0,1
30499,0,19,0,2
30500,0,19,0,2
30501,0,20,0,2
30502,0,19,0,3
30503,0,21,0,1
30504,0,19,0,2
30505,0,19,0,2
30506,0,20,0,1
30507,0,21,0,1
30508,0,21,0,1
30509,0,19,0,2
30510,0,21,0,0
30511,0,20,0,1
30512,0,20,0,1
30513,0,21,0,1
30514,0,21,0,1
30515,0,21,0,2
30516,0,20,0,1
30517,0,19,0,2
30518,0,20,0,2
30519,0,19,0,2
30520,0,20,0,2
30521,0,18,0,3
30522,0,21,0,1
30523,0,21,0,1
30524,0,20,0,2
30525,0,21,0,1
30526,0,17,0,3
30527,0,20,0,2
30528,0,20,0,2
30529,0,19,0,2
30530,0,20,0,2
30531,0,18,0,3
30532,0,20,0,1
30533,0,20,0,2
30534,0,20,0,2
30535,0,19,0,2
30536,0,20,0,2
30537,0,20,0,2
30538,0,21,0,1
30539,0,21,0,1
30540,0,19,0,2
30541,0,20,0,1
30542,0,18,0,3
30543,0,19,0,3
30544,0,21,0,0
30545,0,20,0,0
30546,0,20,0,2
30547,0,19,0,3
30548,0,21,0,1
30549,0,21,0,1
30550,0,21,0,1
30551,0,21,0,1
30552,0,21,0,1
30553,0,19,0,2
30554,0,19,0,2
30555,0,18,0,3
30556,0,18,0,3
30557,0,21,0,2
30558,0,20,0,1
30559,0,20,0,1
30560,0,18,0,3
30561,0,21,0,1
30562,0,21,0,1
30563,0,21,0,2
30564,0,20,0,2
30565,0,20,0,2
30566,0,17,0,3
30567,0,18,0,3
30568,0,19,0,2
30569,0,20,0,1
30570,0,20,0,2
30571,0,15,0,3
30572,0,17,0,3
30573,0,20,0,1
30574,0,20,0,1
30575,0,20,0,1
30576,0,20,0,1
30577,0,19,0,1
30578,0,21,0,1
30579,0,19,0,1
30580,0,20,0,1
30581,0,19,0,2
30582,0,20,0,1
30583,0,20,0,1
30584,0,20,0,1
30585,0,18,0,1
30586,0,20,0,1
30587,0,19,0,1
30588,0,21,0,0
30589,0,21,0,0
30590,0,21,0,0
30591,0,21,0,0
30592,0,20,0,1
30593,0,20,0,1
30594,0,19,0,2
30595,0,21,0,0
30596,0,20,0,1
30597,0,20,0,1
30598,0,20,0,1
30599,0,20,0,1
30600,0,20,0,1
30601,0,20,0,1
30602,0,21,0,0
30603,0,19,0,2
30604,0,21,0,0
30605,0,19,0,2
30606,0,19,0,2
30607,0,19,0,2
30608,0,21,0,0
30609,0,21,0,0
30610,0,20,0,1
30611,0,20,0,1
30612,0,20,0,1
30613,0,21,0,0
30614,0,20,0,1
30615,0,20,0,1
30616,0,20,0,1
30617,0,20,0,1
30618,0,20,0,1
30619,0,21,0,0
30620,0,20,0,1
30621,0,21,0,0
30622,0,20,0,0
30623,0,21,0,0
30624,0,20,0,1
30625,0,20,0,1
30626,0,20,0,1
30627,0,21,0,0
30628,0,19,0,2
30629,0,18,0,3
30630,0,19,0,2
30631,0,20,0,1
30632,0,20,0,1
30633,0,20,0,1
30634,0,18,0,0
30635,0,19,0,2
30636,0,20,0,1
30637,0,19,0,2
30638,0,20,0,1
30639,0,20,0,1
30640,0,19,0,1
30641,0,20,0,1
30642,0,19,0,2
30643,0,21,0,0
30644,0,19,0,2
30645,0,21,0,0
30646,0,21,0,0
30647,0,21,0,0
30648,0,20,0,1
30649,0,21,0,0
30650,0,20,0,2
30651,0,20,0,2
30652,0,20,0,1
30653,0,21,0,0
30654,0,21,0,0
30655,0,21,0,0
30656,0,20,0,1
30657,0,20,0,0
30658,0,20,0,0
30659,0,16,0,5
30660,0,18,0,2
30661,0,17,0,4
30662,0,18,0,2
30663,0,18,0,2
30664,0,17,0,4
30665,0,18,0,3
30666,0,21,0,0
30667,0,20,0,1
30668,0,20,0,1
30669,0,20,0,1
30670,0,20,0,1
30671,0,20,0,1
30672,0,20,0,1
30673,0,18,0,2
30674,0,19,0,2
30675,0,19,0,1
30676,0,20,0,1
30677,0,20,0,1
30678,0,20,0,1
30679,0,20,0,1
30680,0,19,0,1
30681,0,19,0,1
30682,0,19,0,1
30683,0,19,0,1
30684,0,20,0,1
30685,0,20,0,1
30686,0,18,0,2
30687,0,18,0,2
30688,0,18,0,2
30689,0,21,0,0
30690,0,20,0,1
30691,0,20,0,1
30692,0,20,0,1
30693,0,19,0,2
30694,0,20,0,1
30695,0,21,0,0
30696,0,20,0,1
30697,0,19,0,2
30698,0,19,0,2
30699,0,20,0,1
30700,0,20,0,1
30701,0,21,0,0
30702,0,21,0,0
30703,0,20,0,0
30704,0,18,0,3
30705,0,18,0,2
30706,0,20,0,1
30707,0,21,0,0
30708,0,21,0,0
30709,0,20,0,1
30710,0,21,0,0
30711,0,21,0,0
30712,0,20,0,1
30713,0,21,0,0
30714,0,19,0,1
30715,0,19,0,2
30716,0,19,0,2
30717,0,19,0,2
30718,0,20,0,1
30719,0,20,0,1
30720,0,19,0,2
30721,0,20,0,1
30722,0,20,0,1
30723,0,20,0,1
30724,0,19,0,2
30725,0,20,0,1
30726,0,20,0,1
30727,0,21,0,0
30728,0,21,0,0
30729,0,20,0,0
30730,0,20,0,1
30731,0,21,0,0
30732,0,19,0,2
30733,0,21,0,0
30734,0,20,0,1
30735,0,19,0,2
30736,0,19,0,2
30737,0,21,0,0
30738,0,19,0,2
30739,0,19,0,1
30740,0,21,0,0
